Day,Body,PosX,PosY,PosZ,VelX,VelY,VelZ,AccX,AccY,AccZ
7.25,Mercury,5.00133e+10,2.8655e+10,0,-23861.7,41747.1,0,-0.0350108,-0.0192302,0
7.25,Venus,1.05905e+11,2.17865e+10,0,-7061.31,34326.1,0,-0.0111372,-0.00221009,0
7.25,Earth,1.48397e+11,1.86059e+10,0,-3707.33,29556.5,0,-0.00589164,-0.000712969,0
7.25,Mars,2.27381e+11,1.50664e+10,0,-1599.84,24018.9,0,-0.00255081,-0.000163197,0
7.25,Jupiter,7.78456e+11,8.1869e+09,0,-137.149,13069.3,0,-0.000218941,-2.22431e-06,0
7.25,Saturn,1.43299e+12,6.06353e+09,0,-40.6781,9679.92,0,-6.49391e-05,-2.63185e-07,0
7.25,Uranus,2.877e+12,4.25952e+09,0,-10.0743,6799.99,0,-1.60829e-05,-2.28535e-08,0
7.25,Neptune,4.503e+12,3.40135e+09,0,-4.11063,5430,0,-6.5623e-06,-4.75874e-09,0
7.5,Sun,61008.3,978.716,0,0.182063,0.00437549,0,2.79962e-07,1.34284e-08,0
7.5,Mercury,4.94817e+10,2.95475e+10,0,-24610.5,41318.1,0,-0.0346686,-0.0198636,0
7.5,Venus,1.05748e+11,2.25269e+10,0,-7301.55,34276.7,0,-0.011122,-0.00228812,0
7.5,Earth,1.48315e+11,1.9244e+10,0,-3834.53,29540.5,0,-0.00588863,-0.000738323,0
7.5,Mars,2.27346e+11,1.55851e+10,0,-1654.93,24015.2,0,-0.00255044,-0.000169019,0
7.5,Jupiter,7.78452e+11,8.46919e+09,0,-141.878,13069.3,0,-0.00021894,-2.30375e-06,0
7.5,Saturn,1.43299e+12,6.27262e+09,0,-42.0808,9679.91,0,-6.49391e-05,-2.72584e-07,0
7.5,Uranus,2.877e+12,4.4064e+09,0,-10.4217,6799.99,0,-1.60828e-05,-2.36697e-08,0
7.5,Neptune,4.503e+12,3.51864e+09,0,-4.25237,5430,0,-6.5623e-06,-4.92869e-09,0
7.75,Sun,65071.5,1079.7,0,0.188107,0.00467528,0,2.79855e-07,1.38793e-08,0
7.75,Mercury,4.89341e+10,3.04304e+10,0,-25351.7,40875.5,0,-0.0343148,-0.020491,0
7.75,Venus,1.05585e+11,2.32662e+10,0,-7541.44,34225.6,0,-0.0111063,-0.00236605,0
7.75,Earth,1.48229e+11,1.98817e+10,0,-3961.66,29524.1,0,-0.00588551,-0.000763666,0
7.75,Mars,2.27309e+11,1.61038e+10,0,-1710.01,24011.4,0,-0.00255007,-0.00017484,0
7.75,Jupiter,7.78449e+11,8.75149e+09,0,-146.607,13069.2,0,-0.000218939,-2.38318e-06,0
7.75,Saturn,1.43298e+12,6.48171e+09,0,-43.4835,9679.91,0,-6.4939e-05,-2.81984e-07,0
7.75,Uranus,2.877e+12,4.55328e+09,0,-10.7691,6799.99,0,-1.60828e-05,-2.44859e-08,0
7.75,Neptune,4.503e+12,3.63593e+09,0,-4.39412,5430,0,-6.5623e-06,-5.09864e-09,0
8,Sun,69265.1,1187.37,0,0.19415,0.00498478,0,2.79744e-07,1.43288e-08,0
8,Mercury,4.83707e+10,3.13034e+10,0,-26085,40419.5,0,-0.0339494,-0.0211122,0
8,Venus,1.05417e+11,2.40043e+10,0,-7780.99,34172.8,0,-0.01109,-0.00244388,0
8,Earth,1.48141e+11,2.0519e+10,0,-4088.71,29507,0,-0.00588228,-0.000788995,0
8,Mars,2.27271e+11,1.66223e+10,0,-1765.09,24007.5,0,-0.00254968,-0.00018066,0
8,Jupiter,7.78446e+11,9.03378e+09,0,-151.336,13069.1,0,-0.000218939,-2.46262e-06,0
8,Saturn,1.43298e+12,6.69079e+09,0,-44.8861,9679.9,0,-6.4939e-05,-2.91383e-07,0
8,Uranus,2.877e+12,4.70016e+09,0,-11.1165,6799.99,0,-1.60828e-05,-2.53021e-08,0
8,Neptune,4.503e+12,3.75322e+09,0,-4.53586,5430,0,-6.5623e-06,-5.2686e-09,0
8.25,Sun,73589.2,1301.94,0,0.20019,0.00530397,0,2.79629e-07,1.47769e-08,0
8.25,Mercury,4.77916e+10,3.21664e+10,0,-26810.2,39950.2,0,-0.0335725,-0.021727,0
8.25,Venus,1.05243e+11,2.47412e+10,0,-8020.17,34118.3,0,-0.0110731,-0.00252159,0
8.25,Earth,1.4805e+11,2.1156e+10,0,-4215.7,29489.4,0,-0.00587895,-0.000814311,0
8.25,Mars,2.27231e+11,1.71408e+10,0,-1820.15,24003.5,0,-0.00254928,-0.000186479,0
8.25,Jupiter,7.78443e+11,9.31607e+09,0,-156.065,13069.1,0,-0.000218938,-2.54206e-06,0
8.25,Saturn,1.43298e+12,6.89988e+09,0,-46.2888,9679.89,0,-6.49389e-05,-3.00783e-07,0
8.25,Uranus,2.877e+12,4.84704e+09,0,-11.4639,6799.99,0,-1.60828e-05,-2.61183e-08,0
8.25,Neptune,4.503e+12,3.8705e+09,0,-4.67761,5430,0,-6.5623e-06,-5.43855e-09,0
8.5,Sun,78043.7,1423.61,0,0.206227,0.0056328,0,2.79511e-07,1.52236e-08,0
8.5,Mercury,4.7197e+10,3.30189e+10,0,-27527,39467.7,0,-0.0331844,-0.0223352,0
8.5,Venus,1.05065e+11,2.5477e+10,0,-8258.97,34062.2,0,-0.0110558,-0.0025992,0
8.5,Earth,1.47956e+11,2.17926e+10,0,-4342.61,29471.3,0,-0.0058755,-0.000839614,0
8.5,Mars,2.27191e+11,1.76592e+10,0,-1875.21,23999.4,0,-0.00254887,-0.000192298,0
8.5,Jupiter,7.78439e+11,9.59837e+09,0,-160.794,13069,0,-0.000218937,-2.62149e-06,0
8.5,Saturn,1.43298e+12,7.10896e+09,0,-47.6915,9679.89,0,-6.49389e-05,-3.10182e-07,0
8.5,Uranus,2.877e+12,4.99392e+09,0,-11.8113,6799.99,0,-1.60828e-05,-2.69345e-08,0
8.5,Neptune,4.503e+12,3.98779e+09,0,-4.81935,5430,0,-6.5623e-06,-5.60851e-09,0
8.75,Sun,82628.6,1552.59,0,0.212262,0.00597124,0,2.7939e-07,1.56689e-08,0
8.75,Mercury,4.65871e+10,3.38607e+10,0,-28235.1,38972.3,0,-0.032785,-0.0229366,0
8.75,Venus,1.04881e+11,2.62115e+10,0,-8497.39,34004.4,0,-0.0110378,-0.00267669,0
8.75,Earth,1.47859e+11,2.24288e+10,0,-4469.44,29452.6,0,-0.00587194,-0.000864903,0
8.75,Mars,2.27149e+11,1.81775e+10,0,-1930.25,23995.1,0,-0.00254844,-0.000198116,0
8.75,Jupiter,7.78436e+11,9.88066e+09,0,-165.523,13069,0,-0.000218936,-2.70093e-06,0
8.75,Saturn,1.43298e+12,7.31805e+09,0,-49.0942,9679.88,0,-6.49388e-05,-3.19582e-07,0
8.75,Uranus,2.877e+12,5.1408e+09,0,-12.1586,6799.99,0,-1.60828e-05,-2.77507e-08,0
8.75,Neptune,4.503e+12,4.10508e+09,0,-4.9611,5430,0,-6.5623e-06,-5.77846e-09,0
9,Sun,87343.7,1689.08,0,0.218294,0.00631928,0,2.79265e-07,1.61127e-08,0
9,Mercury,4.59621e+10,3.46915e+10,0,-28934.4,38464,0,-0.0323745,-0.0235309,0
9,Venus,1.04693e+11,2.69447e+10,0,-8735.4,33944.9,0,-0.0110194,-0.00275406,0
9,Earth,1.4776e+11,2.30645e+10,0,-4596.2,29433.4,0,-0.00586828,-0.000890177,0
9,Mars,2.27106e+11,1.86957e+10,0,-1985.29,23990.7,0,-0.002548,-0.000203933,0
9,Jupiter,7.78432e+11,1.01629e+10,0,-170.252,13068.9,0,-0.000218935,-2.78036e-06,0
9,Saturn,1.43298e+12,7.52713e+09,0,-50.4969,9679.87,0,-6.49388e-05,-3.28981e-07,0
9,Uranus,2.877e+12,5.28768e+09,0,-12.506,6799.99,0,-1.60828e-05,-2.85669e-08,0
9,Neptune,4.503e+12,4.22237e+09,0,-5.10285,5430,0,-6.5623e-06,-5.94842e-09,0
9.25,Sun,92189.1,1833.3,0,0.224324,0.00667686,0,2.79136e-07,1.65549e-08,0
9.25,Mercury,4.53222e+10,3.55111e+10,0,-29624.6,37943.1,0,-0.031953,-0.024118,0
9.25,Venus,1.04499e+11,2.76766e+10,0,-8973.01,33883.7,0,-0.0110003,-0.00283131,0
9.25,Earth,1.47658e+11,2.36999e+10,0,-4722.87,29413.6,0,-0.00586451,-0.000915436,0
9.25,Mars,2.27062e+11,1.92138e+10,0,-2040.32,23986.1,0,-0.00254754,-0.000209749,0
9.25,Jupiter,7.78428e+11,1.04452e+10,0,-174.981,13068.9,0,-0.000218934,-2.8598e-06,0
9.25,Saturn,1.43298e+12,7.73622e+09,0,-51.8995,9679.86,0,-6.49387e-05,-3.3838e-07,0
9.25,Uranus,2.87699e+12,5.43456e+09,0,-12.8534,6799.99,0,-1.60828e-05,-2.93831e-08,0
9.25,Neptune,4.503e+12,4.33966e+09,0,-5.24459,5430,0,-6.5623e-06,-6.11837e-09,0
9.5,Sun,97164.7,1985.45,0,0.23035,0.00704397,0,2.79004e-07,1.69955e-08,0
9.5,Mercury,4.46676e+10,3.63191e+10,0,-30305.4,37409.6,0,-0.0315206,-0.0246975,0
9.5,Venus,1.043e+11,2.84071e+10,0,-9210.2,33820.9,0,-0.0109808,-0.00290842,0
9.5,Earth,1.47553e+11,2.43348e+10,0,-4849.46,29393.3,0,-0.00586062,-0.00094068,0
9.5,Mars,2.27017e+11,1.97318e+10,0,-2095.33,23981.5,0,-0.00254708,-0.000215564,0
9.5,Jupiter,7.78424e+11,1.07275e+10,0,-179.71,13068.8,0,-0.000218933,-2.93923e-06,0
9.5,Saturn,1.43298e+12,7.9453e+09,0,-53.3022,9679.86,0,-6.49387e-05,-3.4778e-07,0
9.5,Uranus,2.87699e+12,5.58144e+09,0,-13.2008,6799.99,0,-1.60828e-05,-3.01993e-08,0
9.5,Neptune,4.503e+12,4.45694e+09,0,-5.38634,5430,0,-6.5623e-06,-6.28833e-09,0
9.75,Sun,102270,2145.74,0,0.236374,0.00742055,0,2.78869e-07,1.74345e-08,0
9.75,Mercury,4.39985e+10,3.71154e+10,0,-30976.7,36863.8,0,-0.0310775,-0.0252694,0
9.75,Venus,1.04096e+11,2.91363e+10,0,-9446.95,33756.4,0,-0.0109607,-0.00298541,0
9.75,Earth,1.47446e+11,2.49692e+10,0,-4975.96,29372.4,0,-0.00585663,-0.000965907,0
9.75,Mars,2.26971e+11,2.02497e+10,0,-2150.34,23976.7,0,-0.0025466,-0.000221378,0
9.75,Jupiter,7.7842e+11,1.10098e+10,0,-184.439,13068.7,0,-0.000218932,-3.01867e-06,0
9.75,Saturn,1.43298e+12,8.15439e+09,0,-54.7049,9679.85,0,-6.49386e-05,-3.57179e-07,0
9.75,Uranus,2.87699e+12,5.72832e+09,0,-13.5482,6799.99,0,-1.60828e-05,-3.10155e-08,0
9.75,Neptune,4.503e+12,4.57423e+09,0,-5.52808,5430,0,-6.5623e-06,-6.45828e-09,0
10,Sun,107506,2314.36,0,0.242394,0.00780658,0,2.7873e-07,1.78718e-08,0
10,Mercury,4.33152e+10,3.78996e+10,0,-31638.2,36305.8,0,-0.0306238,-0.0258334,0
10,Venus,1.03887e+11,2.9864e+10,0,-9683.25,33690.3,0,-0.01094,-0.00306226,0
10,Earth,1.47336e+11,2.56032e+10,0,-5102.38,29351,0,-0.00585253,-0.000991119,0
10,Mars,2.26923e+11,2.07675e+10,0,-2205.34,23971.8,0,-0.0025461,-0.00022719,0
10,Jupiter,7.78416e+11,1.12921e+10,0,-189.168,13068.7,0,-0.000218931,-3.0981e-06,0
10,Saturn,1.43298e+12,8.36347e+09,0,-56.1076,9679.84,0,-6.49386e-05,-3.66579e-07,0
10,Uranus,2.87699e+12,5.8752e+09,0,-13.8956,6799.99,0,-1.60828e-05,-3.18317e-08,0
10,Neptune,4.503e+12,4.69152e+09,0,-5.66983,5430,0,-6.5623e-06,-6.62824e-09,0
10.25,Sun,112872,2491.52,0,0.248412,0.00820202,0,2.78587e-07,1.83074e-08,0
10.25,Mercury,4.26177e+10,3.86715e+10,0,-32289.6,35735.8,0,-0.0301596,-0.0263893,0
10.25,Venus,1.03673e+11,3.05902e+10,0,-9919.1,33622.5,0,-0.0109188,-0.00313897,0
10.25,Earth,1.47223e+11,2.62367e+10,0,-5228.7,29329.1,0,-0.00584833,-0.00101631,0
10.25,Mars,2.26874e+11,2.12852e+10,0,-2260.32,23966.8,0,-0.0025456,-0.000233002,0
10.25,Jupiter,7.78412e+11,1.15744e+10,0,-193.897,13068.6,0,-0.00021893,-3.17754e-06,0
10.25,Saturn,1.43297e+12,8.57256e+09,0,-57.5102,9679.83,0,-6.49385e-05,-3.75978e-07,0
10.25,Uranus,2.87699e+12,6.02208e+09,0,-14.243,6799.99,0,-1.60828e-05,-3.26479e-08,0
10.25,Neptune,4.503e+12,4.80881e+09,0,-5.81157,5430,0,-6.5623e-06,-6.79819e-09,0
10.5,Sun,118367,2677.43,0,0.254426,0.00860683,0,2.78442e-07,1.87412e-08,0
10.5,Mercury,4.19064e+10,3.94308e+10,0,-32930.8,35153.9,0,-0.0296852,-0.0269369,0
10.5,Venus,1.03453e+11,3.1315e+10,0,-10154.5,33553,0,-0.0108971,-0.00321554,0
10.5,Earth,1.47107e+11,2.68697e+10,0,-5354.93,29306.6,0,-0.00584401,-0.00104149,0
10.5,Mars,2.26824e+11,2.18027e+10,0,-2315.29,23961.6,0,-0.00254508,-0.000238813,0
10.5,Jupiter,7.78408e+11,1.18566e+10,0,-198.626,13068.5,0,-0.000218928,-3.25697e-06,0
10.5,Saturn,1.43297e+12,8.78164e+09,0,-58.9129,9679.83,0,-6.49385e-05,-3.85377e-07,0
10.5,Uranus,2.87699e+12,6.16896e+09,0,-14.5904,6799.98,0,-1.60828e-05,-3.34641e-08,0
10.5,Neptune,4.503e+12,4.9261e+09,0,-5.95332,5430,0,-6.5623e-06,-6.96815e-09,0
10.75,Sun,123993,2872.28,0,0.260437,0.00902097,0,2.78292e-07,1.91731e-08,0
10.75,Mercury,4.11815e+10,4.01773e+10,0,-33561.6,34560.5,0,-0.0292005,-0.027476,0
10.75,Venus,1.03229e+11,3.20382e+10,0,-10389.4,33481.9,0,-0.0108748,-0.00329196,0
10.75,Earth,1.46989e+11,2.75022e+10,0,-5481.07,29283.5,0,-0.00583959,-0.00106665,0
10.75,Mars,2.26773e+11,2.23202e+10,0,-2370.26,23956.3,0,-0.00254455,-0.000244623,0
10.75,Jupiter,7.78403e+11,1.21389e+10,0,-203.355,13068.5,0,-0.000218927,-3.3364e-06,0
10.75,Saturn,1.43297e+12,8.99073e+09,0,-60.3156,9679.82,0,-6.49384e-05,-3.94777e-07,0
10.75,Uranus,2.87699e+12,6.31583e+09,0,-14.9378,6799.98,0,-1.60828e-05,-3.42803e-08,0
10.75,Neptune,4.503e+12,5.04338e+09,0,-6.09507,5430,0,-6.5623e-06,-7.1381e-09,0
11,Sun,129748,3076.28,0,0.266445,0.0094444,0,2.7814e-07,1.96033e-08,0
11,Mercury,4.04431e+10,4.09107e+10,0,-34181.6,33955.5,0,-0.0287058,-0.0280063,0
11,Venus,1.02999e+11,3.27598e+10,0,-10623.8,33409.2,0,-0.010852,-0.00336823,0
11,Earth,1.46868e+11,2.81343e+10,0,-5607.11,29259.9,0,-0.00583505,-0.00109179,0
11,Mars,2.2672e+11,2.28375e+10,0,-2425.21,23950.9,0,-0.002544,-0.000250432,0
11,Jupiter,7.78399e+11,1.24212e+10,0,-208.084,13068.4,0,-0.000218926,-3.41583e-06,0
11,Saturn,1.43297e+12,9.19981e+09,0,-61.7182,9679.81,0,-6.49384e-05,-4.04176e-07,0
11,Uranus,2.87699e+12,6.46271e+09,0,-15.2851,6799.98,0,-1.60828e-05,-3.50965e-08,0
11,Neptune,4.503e+12,5.16067e+09,0,-6.23681,5430,0,-6.5623e-06,-7.30806e-09,0
11.25,Sun,135633,3289.63,0,0.272449,0.00987708,0,2.77984e-07,2.00315e-08,0
11.25,Mercury,3.96917e+10,4.16309e+10,0,-34790.8,33339.3,0,-0.0282013,-0.0285278,0
11.25,Venus,1.02765e+11,3.34798e+10,0,-10857.7,33334.8,0,-0.0108287,-0.00344435,0
11.25,Earth,1.46744e+11,2.87657e+10,0,-5733.04,29235.8,0,-0.00583041,-0.00111691,0
11.25,Mars,2.26667e+11,2.33548e+10,0,-2480.15,23945.4,0,-0.00254344,-0.000256239,0
11.25,Jupiter,7.78394e+11,1.27035e+10,0,-212.812,13068.3,0,-0.000218925,-3.49527e-06,0
11.25,Saturn,1.43297e+12,9.40889e+09,0,-63.1209,9679.8,0,-6.49383e-05,-4.13575e-07,0
11.25,Uranus,2.87699e+12,6.60959e+09,0,-15.6325,6799.98,0,-1.60828e-05,-3.59127e-08,0
11.25,Neptune,4.503e+12,5.27796e+09,0,-6.37856,5430,0,-6.5623e-06,-7.47801e-09,0
11.5,Sun,141647,3512.52,0,0.27845,0.010319,0,2.77825e-07,2.04577e-08,0
11.5,Mercury,3.89273e+10,4.23374e+10,0,-35388.8,32712.1,0,-0.0276871,-0.0290403,0
11.5,Venus,1.02525e+11,3.41982e+10,0,-11091.1,33258.7,0,-0.0108048,-0.00352031,0
11.5,Earth,1.46617e+11,2.93967e+10,0,-5858.88,29211.1,0,-0.00582566,-0.00114202,0
11.5,Mars,2.26612e+11,2.38719e+10,0,-2535.07,23939.7,0,-0.00254287,-0.000262046,0
11.5,Jupiter,7.7839e+11,1.29858e+10,0,-217.541,13068.2,0,-0.000218924,-3.5747e-06,0
11.5,Saturn,1.43297e+12,9.61798e+09,0,-64.5236,9679.79,0,-6.49382e-05,-4.22975e-07,0
11.5,Uranus,2.87699e+12,6.75647e+09,0,-15.9799,6799.98,0,-1.60828e-05,-3.67289e-08,0
11.5,Neptune,4.503e+12,5.39525e+09,0,-6.5203,5430,0,-6.5623e-06,-7.64797e-09,0
11.75,Sun,147792,3745.15,0,0.284448,0.01077,0,2.77663e-07,2.0882e-08,0
11.75,Mercury,3.81502e+10,4.30302e+10,0,-35975.5,32073.9,0,-0.0271633,-0.0295434,0
11.75,Venus,1.02281e+11,3.49149e+10,0,-11323.9,33181,0,-0.0107804,-0.00359611,0
11.75,Earth,1.46488e+11,3.00271e+10,0,-5984.61,29185.9,0,-0.0058208,-0.0011671,0
11.75,Mars,2.26556e+11,2.43888e+10,0,-2589.98,23933.9,0,-0.00254228,-0.000267851,0
11.75,Jupiter,7.78385e+11,1.3268e+10,0,-222.27,13068.1,0,-0.000218922,-3.65413e-06,0
11.75,Saturn,1.43297e+12,9.82706e+09,0,-65.9262,9679.78,0,-6.49382e-05,-4.32374e-07,0
11.75,Uranus,2.87699e+12,6.90335e+09,0,-16.3273,6799.98,0,-1.60828e-05,-3.75451e-08,0
11.75,Neptune,4.503e+12,5.51253e+09,0,-6.66205,5430,0,-6.5623e-06,-7.81792e-09,0
12,Sun,154065,3987.72,0,0.290442,0.0112302,0,2.77497e-07,2.13043e-08,0
12,Mercury,3.73607e+10,4.3709e+10,0,-36550.7,31425.1,0,-0.0266301,-0.0300371,0
12,Venus,1.02031e+11,3.56299e+10,0,-11556.2,33101.7,0,-0.0107555,-0.00367174,0
12,Earth,1.46356e+11,3.0657e+10,0,-6110.23,29160.2,0,-0.00581584,-0.00119216,0
12,Mars,2.26499e+11,2.49057e+10,0,-2644.88,23928,0,-0.00254169,-0.000273654,0
12,Jupiter,7.7838e+11,1.35503e+10,0,-226.998,13068.1,0,-0.000218921,-3.73356e-06,0
12,Saturn,1.43296e+12,1.00361e+10,0,-67.3289,9679.77,0,-6.49381e-05,-4.41774e-07,0
12,Uranus,2.87699e+12,7.05023e+09,0,-16.6747,6799.98,0,-1.60828e-05,-3.83613e-08,0
12,Neptune,4.503e+12,5.62982e+09,0,-6.80379,5430,0,-6.5623e-06,-7.98788e-09,0
12.25,Sun,160468,4240.43,0,0.296432,0.0116994,0,2.77329e-07,2.17245e-08,0
12.25,Mercury,3.6559e+10,4.43736e+10,0,-37114.2,30765.9,0,-0.0260878,-0.0305211,0
12.25,Venus,1.01776e+11,3.63432e+10,0,-11788,33020.8,0,-0.01073,-0.0037472,0
12.25,Earth,1.46221e+11,3.12863e+10,0,-6235.74,29133.9,0,-0.00581076,-0.0012172,0
12.25,Mars,2.26441e+11,2.54224e+10,0,-2699.77,23922,0,-0.00254107,-0.000279457,0
12.25,Jupiter,7.78375e+11,1.38326e+10,0,-231.727,13068,0,-0.00021892,-3.81299e-06,0
12.25,Saturn,1.43296e+12,1.02452e+10,0,-68.7316,9679.76,0,-6.4938e-05,-4.51173e-07,0
12.25,Uranus,2.87699e+12,7.19711e+09,0,-17.0221,6799.98,0,-1.60828e-05,-3.91775e-08,0
12.25,Neptune,4.503e+12,5.74711e+09,0,-6.94554,5430,0,-6.5623e-06,-8.15783e-09,0
12.5,Sun,167000,4503.47,0,0.302419,0.0121777,0,2.77157e-07,2.21425e-08,0
12.5,Mercury,3.57454e+10,4.50236e+10,0,-37665.8,30096.4,0,-0.0255364,-0.0309954,0
12.5,Venus,1.01517e+11,3.70546e+10,0,-12019.2,32938.2,0,-0.010704,-0.00382248,0
12.5,Earth,1.46084e+11,3.1915e+10,0,-6361.14,29107.1,0,-0.00580558,-0.00124223,0
12.5,Mars,2.26381e+11,2.5939e+10,0,-2754.65,23915.8,0,-0.00254045,-0.000285258,0
12.5,Jupiter,7.7837e+11,1.41148e+10,0,-236.456,13067.9,0,-0.000218918,-3.89242e-06,0
12.5,Saturn,1.43296e+12,1.04543e+10,0,-70.1342,9679.75,0,-6.4938e-05,-4.60572e-07,0
12.5,Uranus,2.87699e+12,7.34399e+09,0,-17.3695,6799.98,0,-1.60828e-05,-3.99937e-08,0
12.5,Neptune,4.503e+12,5.8644e+09,0,-7.08729,5430,0,-6.5623e-06,-8.32779e-09,0
12.75,Sun,173662,4777.03,0,0.308402,0.012665,0,2.76982e-07,2.25585e-08,0
12.75,Mercury,3.49202e+10,4.5659e+10,0,-38205.3,29416.8,0,-0.0249761,-0.0314596,0
12.75,Venus,1.01252e+11,3.77643e+10,0,-12249.8,32854,0,-0.0106774,-0.00389759,0
12.75,Earth,1.45944e+11,3.25431e+10,0,-6486.43,29079.7,0,-0.00580029,-0.00126723,0
12.75,Mars,2.26321e+11,2.64554e+10,0,-2809.51,23909.5,0,-0.00253981,-0.000291058,0
12.75,Jupiter,7.78365e+11,1.43971e+10,0,-241.184,13067.8,0,-0.000218917,-3.97185e-06,0
12.75,Saturn,1.43296e+12,1.06634e+10,0,-71.5369,9679.74,0,-6.49379e-05,-4.69972e-07,0
12.75,Uranus,2.87699e+12,7.49087e+09,0,-17.7169,6799.98,0,-1.60828e-05,-4.08099e-08,0
12.75,Neptune,4.503e+12,5.98169e+09,0,-7.22903,5430,0,-6.5623e-06,-8.49774e-09,0
13,Sun,180452,5061.31,0,0.314381,0.0131612,0,2.76804e-07,2.29722e-08,0
13,Mercury,3.40836e+10,4.62796e+10,0,-38732.5,28727.5,0,-0.0244072,-0.0319137,0
13,Venus,1.00983e+11,3.84721e+10,0,-12479.9,32768.2,0,-0.0106504,-0.00397252,0
13,Earth,1.45801e+11,3.31706e+10,0,-6611.6,29051.8,0,-0.00579489,-0.0012922,0
13,Mars,2.26259e+11,2.69717e+10,0,-2864.35,23903.1,0,-0.00253916,-0.000296857,0
13,Jupiter,7.78359e+11,1.46794e+10,0,-245.913,13067.7,0,-0.000218915,-4.05128e-06,0
13,Saturn,1.43296e+12,1.08725e+10,0,-72.9395,9679.73,0,-6.49378e-05,-4.79371e-07,0
13,Uranus,2.87699e+12,7.63775e+09,0,-18.0643,6799.98,0,-1.60828e-05,-4.16261e-08,0
13,Neptune,4.503e+12,6.09897e+09,0,-7.37078,5430,0,-6.5623e-06,-8.6677e-09,0
13.25,Sun,187372,5356.5,0,0.320356,0.0136663,0,2.76623e-07,2.33837e-08,0
13.25,Mercury,3.32359e+10,4.6885e+10,0,-39247.2,28028.6,0,-0.0238298,-0.0323574,0
13.25,Venus,1.00708e+11,3.9178e+10,0,-12709.3,32680.8,0,-0.0106228,-0.00404727,0
13.25,Earth,1.45655e+11,3.37975e+10,0,-6736.65,29023.3,0,-0.00578939,-0.00131716,0
13.25,Mars,2.26196e+11,2.74879e+10,0,-2919.18,23896.6,0,-0.0025385,-0.000302654,0
13.25,Jupiter,7.78354e+11,1.49616e+10,0,-250.641,13067.6,0,-0.000218914,-4.13071e-06,0
13.25,Saturn,1.43296e+12,1.10816e+10,0,-74.3422,9679.72,0,-6.49377e-05,-4.8877e-07,0
13.25,Uranus,2.87699e+12,7.78463e+09,0,-18.4116,6799.98,0,-1.60828e-05,-4.24422e-08,0
13.25,Neptune,4.503e+12,6.21626e+09,0,-7.51252,5429.99,0,-6.5623e-06,-8.83765e-09,0
13.5,Sun,194421,5662.8,0,0.326327,0.0141802,0,2.76439e-07,2.37929e-08,0
13.5,Mercury,3.23773e+10,4.74751e+10,0,-39749.3,27320.3,0,-0.0232441,-0.0327906,0
13.5,Venus,1.00429e+11,3.9882e+10,0,-12938.2,32591.8,0,-0.0105947,-0.00412182,0
13.5,Earth,1.45507e+11,3.44238e+10,0,-6861.58,28994.3,0,-0.00578378,-0.00134209,0
13.5,Mars,2.26131e+11,2.80039e+10,0,-2974,23889.9,0,-0.00253782,-0.00030845,0
13.5,Jupiter,7.78348e+11,1.52439e+10,0,-255.37,13067.5,0,-0.000218912,-4.21013e-06,0
13.5,Saturn,1.43296e+12,1.12906e+10,0,-75.7448,9679.71,0,-6.49377e-05,-4.98169e-07,0
13.5,Uranus,2.87699e+12,7.93151e+09,0,-18.759,6799.97,0,-1.60828e-05,-4.32584e-08,0
13.5,Neptune,4.503e+12,6.33355e+09,0,-7.65427,5429.99,0,-6.5623e-06,-9.00761e-09,0
13.75,Sun,201598,5980.38,0,0.332294,0.0147029,0,2.76252e-07,2.41999e-08,0
13.75,Mercury,3.15081e+10,4.80497e+10,0,-40238.5,26602.9,0,-0.0226503,-0.0332131,0
13.75,Venus,1.00144e+11,4.0584e+10,0,-13166.4,32501.2,0,-0.010566,-0.00419618,0
13.75,Earth,1.45356e+11,3.50495e+10,0,-6986.38,28964.8,0,-0.00577806,-0.001367,0
13.75,Mars,2.26066e+11,2.85198e+10,0,-3028.8,23883.1,0,-0.00253713,-0.000314244,0
13.75,Jupiter,7.78343e+11,1.55261e+10,0,-260.098,13067.5,0,-0.000218911,-4.28956e-06,0
13.75,Saturn,1.43295e+12,1.14997e+10,0,-77.1475,9679.7,0,-6.49376e-05,-5.07569e-07,0
13.75,Uranus,2.87699e+12,8.07839e+09,0,-19.1064,6799.97,0,-1.60828e-05,-4.40746e-08,0
13.75,Neptune,4.503e+12,6.45084e+09,0,-7.79601,5429.99,0,-6.5623e-06,-9.17756e-09,0
14,Sun,208905,6309.44,0,0.338257,0.0152344,0,2.76062e-07,2.46044e-08,0
14,Mercury,3.06287e+10,4.86087e+10,0,-40714.8,25876.6,0,-0.0220486,-0.0336248,0
14,Venus,9.98549e+10,4.1284e+10,0,-13394,32408.9,0,-0.0105368,-0.00427035,0
14,Earth,1.45203e+11,3.56744e+10,0,-7111.06,28934.7,0,-0.00577223,-0.00139188,0
14,Mars,2.25999e+11,2.90355e+10,0,-3083.59,23876.2,0,-0.00253643,-0.000320037,0
14,Jupiter,7.78337e+11,1.58084e+10,0,-264.827,13067.4,0,-0.000218909,-4.36899e-06,0
14,Saturn,1.43295e+12,1.17088e+10,0,-78.5501,9679.69,0,-6.49375e-05,-5.16968e-07,0
14,Uranus,2.87699e+12,8.22527e+09,0,-19.4538,6799.97,0,-1.60828e-05,-4.48908e-08,0
14,Neptune,4.503e+12,6.56813e+09,0,-7.93776,5429.99,0,-6.5623e-06,-9.34752e-09,0
